1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1	1	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.809411611589157	0.710925443563123	0.957266271864579	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.957266271864579	0.965141954748959	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.927644929406575	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.680413016962861	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351837	0.710925443563123	0.965141954748959	0.927644929406575	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.965141954748959	0.927644929406575	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.809411611589157
2	0.0183768265351838	1	0.383096412083105	0.0183768265351838	0.383096412083105	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.049218304314702	0.383096412083105	0.812766551261114	0.383096412083105	0.383096412083105	0.812766551261114	0.0183768265351838	0.280006003624342	0.280006003624342	0.280006003624342	0.812766551261114	0.383096412083105	0.0183768265351838	0.0183768265351838	0.280006003624342	0.997292945432319	0.0183768265351838	0.383096412083105	0.280006003624342	0.383096412083105	0.0183768265351838	0.383096412083105	0.280006003624342	0.0183768265351838	0.049218304314702	0.812766551261114	0.812766551261114	0.68553824684941	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.0183768265351838	0.812766551261114	0.280006003624342	0.0183768265351838	0.383096412083105	0.280006003624342	0.812766551261114	0.049218304314702	0.812766551261114	0.280006003624342	0.383096412083105	0.0183768265351838	0.0183768265351838	0.280006003624342	0.812766551261114	0.280006003624342	0.0183768265351838	0.049218304314702	0.383096412083105	0.0183768265351838	0.280006003624342	0.0183768265351838	0.812766551261114	0.0183768265351838	0.383096412083105	0.0183768265351838	0.280006003624342	0.812766551261114	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.812766551261114	0.0183768265351838	0.383096412083105	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.812766551261114	0.0183768265351838	0.68553824684941	0.812766551261114	0.0183768265351838	0.812766551261114	0.812766551261114	0.0183768265351838	0.280006003624342	0.0183768265351838	0.383096412083105	0.0183768265351838	0.0183768265351838	0.68553824684941	0.280006003624342	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838
3	0.0183768265351838	0.383096412083105	1	0.0183768265351838	0.687880020156812	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.049218304314702	0.687880020156812	0.383096412083105	0.975594005239005	0.792587710367552	0.383096412083105	0.0183768265351838	0.280006003624342	0.280006003624342	0.280006003624342	0.383096412083105	0.792587710367552	0.0183768265351838	0.0183768265351838	0.280006003624342	0.383096412083105	0.0183768265351838	0.792587710367552	0.280006003624342	0.687880020156812	0.0183768265351838	0.687880020156812	0.280006003624342	0.0183768265351838	0.049218304314702	0.383096412083105	0.383096412083105	0.383096412083105	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.0183768265351838	0.383096412083105	0.280006003624342	0.0183768265351838	0.792587710367552	0.280006003624342	0.383096412083105	0.049218304314702	0.383096412083105	0.280006003624342	0.687880020156812	0.0183768265351838	0.0183768265351838	0.280006003624342	0.383096412083105	0.280006003624342	0.0183768265351838	0.049218304314702	0.792587710367552	0.0183768265351838	0.280006003624342	0.0183768265351838	0.383096412083105	0.0183768265351838	0.687880020156812	0.0183768265351838	0.280006003624342	0.383096412083105	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.383096412083105	0.0183768265351838	0.687880020156812	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.383096412083105	0.0183768265351838	0.383096412083105	0.383096412083105	0.0183768265351838	0.383096412083105	0.383096412083105	0.0183768265351838	0.280006003624342	0.0183768265351838	0.687880020156812	0.0183768265351838	0.0183768265351838	0.383096412083105	0.280006003624342	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838
4	0.763706577684424	0.0183768265351838	0.0183768265351838	1	0.0183768265351838	0.763706577684424	0.710925443563123	0.763706577684424	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.763706577684424	0.763706577684424	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.680413016962861	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351837	0.710925443563123	0.763706577684424	0.763706577684424	0.710925443563123	0.0183768265351838	0.821166838693621	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.989721059843903	0.0183768265351838	0.763706577684424	0.763706577684424	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.763706577684424
5	0.0183768265351838	0.383096412083105	0.687880020156812	0.0183768265351838	1	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.049218304314702	0.953506268844226	0.383096412083105	0.687880020156812	0.687880020156812	0.383096412083105	0.0183768265351838	0.280006003624342	0.280006003624342	0.280006003624342	0.383096412083105	0.687880020156812	0.0183768265351838	0.0183768265351838	0.280006003624342	0.383096412083105	0.0183768265351838	0.687880020156812	0.280006003624342	0.953506268844226	0.0183768265351838	0.941602704406594	0.280006003624342	0.0183768265351838	0.049218304314702	0.383096412083105	0.383096412083105	0.383096412083105	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.0183768265351838	0.383096412083105	0.280006003624342	0.0183768265351838	0.687880020156812	0.280006003624342	0.383096412083105	0.049218304314702	0.383096412083105	0.280006003624342	0.719294289105881	0.0183768265351838	0.0183768265351838	0.280006003624342	0.383096412083105	0.280006003624342	0.0183768265351838	0.049218304314702	0.687880020156812	0.0183768265351838	0.280006003624342	0.0183768265351838	0.383096412083105	0.0183768265351838	0.719294289105881	0.0183768265351838	0.280006003624342	0.383096412083105	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.383096412083105	0.0183768265351838	0.953506268844226	0.280006003624342	0.0183768265351838	0.280006003624342	0.280006003624342	0.383096412083105	0.0183768265351838	0.383096412083105	0.383096412083105	0.0183768265351838	0.383096412083105	0.383096412083105	0.0183768265351838	0.280006003624342	0.0183768265351838	0.719294289105881	0.0183768265351838	0.0183768265351838	0.383096412083105	0.280006003624342	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838
6	0.809411611589157	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	1	0.710925443563123	0.809411611589157	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.809411611589157	0.809411611589157	0.0183768265351838	0.0183768265351838	0.985931769569544	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.896342975389733	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.993710036470952	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.896342975389733	0.0183768265351838	0.680413016962861	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351837	0.710925443563123	0.809411611589157	0.809411611589157	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.896342975389733	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.809411611589157	0.809411611589157	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.896342975389733
7	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	1	0.710925443563123	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.987600479778455	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.860285599483643	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.995095923347682	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.987600479778455	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.680413016962861	0.0183768265351838	0.796508209572078	0.0183768265351838	0.796508209572078	0.0183768265351838	0.0183768265351838	0.950095277506604	0.710925443563123	0.710925443563123	0.796508209572078	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.796508209572078	0.0183768265351838	0.0183768265351838	0.995975180378199	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.746831824591775	0.0183768265351838	0.0183768265351838	0.710925443563123
8	0.957266271864579	0.0183768265351838	0.0183768265351838	0.763706577684424	0.0183768265351838	0.809411611589157	0.710925443563123	1	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.980941379864585	0.957266271864579	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.927644929406575	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.680413016962861	0.0183768265351838	0.710925443563123	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.957266271864579	0.927644929406575	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.809411611589157	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.763706577684424	0.0183768265351838	0.957266271864579	0.927644929406575	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.710925443563123	0.0183768265351838	0.0183768265351838	0.809411611589157
9	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.680413016962861	0.680413016962861	0.680413016962861	1	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.81309027478455	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.877602706142285	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.81309027478455	0.0183768265351838	0.680413016962861	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.680413016962861	0.680413016962861	0.680413016962861	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.877602706142285	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.680413016962861	0.0183768265351838	0.680413016962861	0.680413016962861	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.680413016962861	0.0183768265351838	0.0183768265351838	0.680413016962861
10	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	1	0.049218304314702	0.049218304314702	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.973702999978704	0.049218304314702	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.049218304314702	0.937576140663428	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.0183768265351838	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.937576140663428	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.0183768265351838	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.049218304314702	0.0183768265351838	0.0183768265351838	0.049218304314702	0.049218304314702	0.973702999978704	0.0183768265351838	0.973702999978704	0.937576140663428	0.0183768265351838
